site_no,site_name,timestamp_utc,flow_cfs,latitude,longitude
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 07:20:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 07:25:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 07:30:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 07:35:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 07:40:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 07:45:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 07:50:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 07:55:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 08:00:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 08:05:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 08:10:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 08:15:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 08:20:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 08:25:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 08:30:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 08:35:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 08:40:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 08:45:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 08:50:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 08:55:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 09:00:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 09:05:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 09:10:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 09:15:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 09:20:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 09:25:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 09:30:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 09:35:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 09:40:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 09:45:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 09:50:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 09:55:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 10:00:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 10:05:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 10:10:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 10:15:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 10:20:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 10:25:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 10:30:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 10:35:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 10:40:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 10:45:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 10:50:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 10:55:00+00:00,96.7,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 11:00:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 11:05:00+00:00,96.7,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 11:10:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 11:15:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 11:20:00+00:00,94.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 11:25:00+00:00,96.7,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 11:30:00+00:00,96.7,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 11:35:00+00:00,96.7,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 11:40:00+00:00,96.7,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 11:45:00+00:00,96.7,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 11:50:00+00:00,96.7,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 11:55:00+00:00,96.7,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 12:00:00+00:00,96.7,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 12:05:00+00:00,96.7,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 12:10:00+00:00,96.7,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 12:15:00+00:00,96.7,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 12:20:00+00:00,96.7,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 12:25:00+00:00,96.7,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 12:30:00+00:00,96.7,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 12:35:00+00:00,96.7,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 12:40:00+00:00,99.5,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 12:45:00+00:00,96.7,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 12:50:00+00:00,96.7,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 12:55:00+00:00,99.5,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 13:00:00+00:00,99.5,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 13:05:00+00:00,99.5,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 13:10:00+00:00,99.5,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 13:15:00+00:00,99.5,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 13:20:00+00:00,99.5,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 13:25:00+00:00,99.5,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 13:30:00+00:00,99.5,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 13:35:00+00:00,99.5,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 13:40:00+00:00,99.5,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 13:45:00+00:00,99.5,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 13:50:00+00:00,99.5,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 13:55:00+00:00,99.5,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 14:00:00+00:00,99.5,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 14:05:00+00:00,99.5,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 14:10:00+00:00,99.5,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 14:15:00+00:00,99.5,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 14:20:00+00:00,102.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 14:25:00+00:00,102.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 14:30:00+00:00,102.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 14:35:00+00:00,102.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 14:40:00+00:00,102.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 14:45:00+00:00,102.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 14:50:00+00:00,102.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 14:55:00+00:00,102.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 15:00:00+00:00,102.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 15:05:00+00:00,102.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 15:10:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 15:15:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 15:20:00+00:00,102.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 15:25:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 15:30:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 15:35:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 15:40:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 15:45:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 15:50:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 15:55:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 16:00:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 16:05:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 16:10:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 16:15:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 16:20:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 16:25:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 16:30:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 16:35:00+00:00,108.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 16:40:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 16:45:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 16:50:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 16:55:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 17:00:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 17:05:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 17:10:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 17:15:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 17:20:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 17:25:00+00:00,108.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 17:30:00+00:00,105.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 17:35:00+00:00,108.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 17:40:00+00:00,108.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 17:45:00+00:00,108.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 17:50:00+00:00,108.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 17:55:00+00:00,108.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 18:00:00+00:00,108.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 18:05:00+00:00,108.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 18:10:00+00:00,108.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 18:15:00+00:00,108.0,37.8579192,-78.2658373
02034000,"RIVANNA RIVER AT PALMYRA, VA",2025-11-17 18:20:00+00:00,105.0,37.8579192,-78.2658373
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-16 23:30:00+00:00,1300.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-16 23:45:00+00:00,1300.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 00:00:00+00:00,1300.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 00:15:00+00:00,1300.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 00:30:00+00:00,1300.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 00:45:00+00:00,1300.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 01:00:00+00:00,1280.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 01:15:00+00:00,1280.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 01:30:00+00:00,1280.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 01:45:00+00:00,1270.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 02:00:00+00:00,1270.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 02:15:00+00:00,1270.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 02:30:00+00:00,1270.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 02:45:00+00:00,1270.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 03:00:00+00:00,1260.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 03:15:00+00:00,1260.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 03:30:00+00:00,1260.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 03:45:00+00:00,1260.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 04:00:00+00:00,1270.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 04:15:00+00:00,1270.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 04:30:00+00:00,1260.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 04:45:00+00:00,1260.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 05:00:00+00:00,1260.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 05:15:00+00:00,1260.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 05:30:00+00:00,1260.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 05:45:00+00:00,1270.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 06:00:00+00:00,1270.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 06:15:00+00:00,1270.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 06:30:00+00:00,1270.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 06:45:00+00:00,1270.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 07:00:00+00:00,1280.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 07:15:00+00:00,1280.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 07:30:00+00:00,1270.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 07:45:00+00:00,1270.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 08:00:00+00:00,1280.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 08:15:00+00:00,1280.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 08:30:00+00:00,1300.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 08:45:00+00:00,1300.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 09:00:00+00:00,1300.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 09:15:00+00:00,1310.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 09:30:00+00:00,1310.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 09:45:00+00:00,1310.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 10:00:00+00:00,1310.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 10:15:00+00:00,1310.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 10:30:00+00:00,1310.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 10:45:00+00:00,1320.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 11:00:00+00:00,1320.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 11:15:00+00:00,1330.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 11:30:00+00:00,1330.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 11:45:00+00:00,1330.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 12:00:00+00:00,1330.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 12:15:00+00:00,1330.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 12:30:00+00:00,1330.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 12:45:00+00:00,1330.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 13:00:00+00:00,1330.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 13:15:00+00:00,1330.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 13:30:00+00:00,1330.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 13:45:00+00:00,1320.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 14:00:00+00:00,1320.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 14:15:00+00:00,1320.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 14:30:00+00:00,1330.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 14:45:00+00:00,1320.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 15:00:00+00:00,1280.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 15:15:00+00:00,1270.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 15:30:00+00:00,1240.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 15:45:00+00:00,1280.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 16:00:00+00:00,1250.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 16:15:00+00:00,1280.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 16:30:00+00:00,1300.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 16:45:00+00:00,1280.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 17:00:00+00:00,1300.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 17:15:00+00:00,1240.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 17:30:00+00:00,1260.0,37.67097957,-78.0858328
02035000,"JAMES RIVER AT CARTERSVILLE, VA",2025-11-17 17:45:00+00:00,1240.0,37.67097957,-78.0858328
02036500,"FINE CREEK AT FINE CREEK MILLS, VA",2025-11-16 23:30:00+00:00,3.78,37.59792515,-77.819718
02036500,"FINE CREEK AT FINE CREEK MILLS, VA",2025-11-16 23:45:00+00:00,3.49,37.59792515,-77.819718
02036500,"FINE CREEK AT FINE CREEK MILLS, VA",2025-11-17 00:00:00+00:00,3.49,37.59792515,-77.819718
02036500,"FINE CREEK AT FINE CREEK MILLS, VA",2025-11-17 00:15:00+00:00,3.49,37.59792515,-77.819718
02036500,"FINE CREEK AT FINE CREEK MILLS, VA",2025-11-17 00:30:00+00:00,3.49,37.59792515,-77.819718
02036500,"FINE CREEK AT FINE CREEK MILLS, VA",2025-11-17 00:45:00+00:00,3.49,37.59792515,-77.819718
02036500,"FINE CREEK AT FINE CREEK MILLS, VA",2025-11-17 01:00:00+00:00,3.49,37.59792515,-77.819718
02036500,"FINE CREEK AT FINE CREEK MILLS, VA",2025-11-17 01:15:00+00:00,3.49,37.59792515,-77.819718
02036500,"FINE CREEK AT FINE CREEK MILLS, VA",2025-11-17 01:30:00+00:00,3.49,37.59792515,-77.819718
02036500,"FINE CREEK AT FINE CREEK MILLS, VA",2025-11-17 01:45:00+00:00,3.49,37.59792515,-77.819718
02036500,"FINE CREEK AT FINE CREEK MILLS, VA",2025-11-17 02:00:00+00:00,3.49,37.59792515,-77.819718
02036500,"FINE CREEK AT FINE CREEK MILLS, VA",2025-11-17 02:15:00+00:00,3.21,37.59792515,-77.819718
02036500,"FINE CREEK AT FINE CREEK MILLS, VA",2025-11-17 02:30:00+00:00,3.21,37.59792515,-77.819718
02036500,"FINE CREEK AT FINE CREEK MILLS, VA",2025-11-17 02:45:00+00:00,3.21,37.59792515,-77.819718
02036500,"FINE CREEK AT FINE CREEK MILLS, VA",2025-11-17 03:00:00+00:00,3.21,37.59792515,-77.819718
02036500,"FINE CREEK AT FINE CREEK MILLS, VA",2025-11-17 03:15:00+00:00,3.21,37.59792515,-77.819718
02036500,"FINE CREEK AT FINE CREEK MILLS, VA",2025-11-17 03:30:00+00:00,3.21,37.59792515,-77.819718
02036500,"FINE CREEK AT FINE CREEK MILLS, VA",2025-11-17 03:45:00+00:00,3.21,37.59792515,-77.819718
02036500,"FINE CREEK AT FINE CREEK MILLS, VA",2025-11-17 04:00:00+00:00,3.21,37.59792515,-77.819718
